state,city,name,phone,email,website,address,rating,reviews_count,services,certifications,audiences,service_area,lat,lng
Puerto Rico,685,Sunshine Solar & Roofing Systems Corp.,(787) 382-6988,,http://sunshinesolarsystemscorp.com/,"Carr. 109, Km. 25.6 Bo, 00685, Puerto Rico",5,3,"['Roof waterproofing and sealants', 'Sale and installation of water cisterns', 'Sale and installation of water pumps', 'Solar water heater sales', 'Solar water heater service', 'Roof repair and maintenance', 'Cistern system maintenance and repair', 'Elastomeric Roofing System (ERS)', 'Silicon roofing systems', 'Danosa waterproofing', 'Cisterns', 'Solar water heaters']",,"Residential, Commercial","['Puerto Rico', 'northwest Puerto Rico']",18.3087796,-67.0109586
Tennessee,Knoxville,PerfectWater,(865) 544-7873,,https://4perfectwater.com/?utm_campaign=gmb&utm_medium=organic&utm_source=gmblistingknox,"800 E Governor John Sevier Hwy, Knoxville, TN 37920",5,132,"['Rainwater harvesting', 'Water consultation', 'Rainwater harvesting planning', 'Residential water supply', 'Rainwater harvesting', 'Residential water supply', 'Chemical-free water']",,"Homeowners, Residential","['Middle Tennessee', 'Asheville', 'NC']",35.9204283,-83.8241506
Texas,Willow Park,Rainwater Equipment,(817) 246-4567,,http://rainwaterequipment.com/,"200 Chuckwagon Trail, Willow Park, TX 76087",5,6,"['Pioneer water storage tanks', 'Pumps and controllers', 'Variable speed pumps', 'Constant pressure', 'Booster pump systems', 'UV water purification systems', 'Water tank level gauges', 'Sediment filters', 'LeafBlaster PRO gutter filter', 'Replacement kits', 'Home', 'Ranch', 'Agricultural', 'Fire protection']",,"Home, Ranch, Agricultural, Fire protection",[],32.7395216,-97.6364226
Texas,Dripping Springs,"Tank Depot of Dripping Springs, Texas",(737) 258-4503,,https://www.tank-depot.com/stores/tank-depot-dripping-springs/?utm_source=google&utm_medium=organic&utm_campaign=gmb,"31640 Ranch Rd 12, Dripping Springs, TX 78620",4.2,47,"['rainwater collection systems', 'consultations', 'pump troubleshooting', 'first-flush system analysis', 'custom solutions', 'education', 'store inventory', 'rainwater collection', 'first-flush systems', 'pump troubleshooting', 'custom solutions', 'education', 'contractor support']",,"homeowners, DIYers, businesses, contractors, installers","['Dripping Springs', 'Austin', 'United States']",30.2521066,-98.0571995
Texas,Boerne,Tanks Alot,(830) 331-7330,,https://tanksalottx.com/,"39332 I-10, Boerne, TX 78006",4.7,23,"['Rain harvesting', 'Fire protection', 'Well backup', 'Commercial/Agriculture', 'Septic/Drainage', 'Underground tanks', 'Above-ground tanks', 'Elevated-mount tanks', 'Liquid transport tanks', 'Windmills', 'Rain water collection system design and installation', 'Underground tanks', 'Above-ground tanks', 'Elevated mounting tanks', 'Liquid transport tanks for trucks and trailers', 'Rain water collection systems', 'Windmills']",,"Commercial, Agriculture","['Terlingua', 'TX']",29.8232801,-98.7567207
Texas,Wimberley,"Hill Country Rainwater, LLC",(512) 856-4626,,https://hillcountryrainwater.com/,"13210 Ranch Rd 12, Wimberley, TX 78676",4.7,14,"['Turnkey rain water collection systems', 'Rainwater collection system design and planning', 'Rainwater collection system installation', 'Residential rainwater collection systems', 'Commercial rainwater collection systems', '500 - 50', '000 gallon systems', 'Superior design', 'Pure clean rainwater', 'Naturally soft rainwater']",,"Residential, Commercial","['Central Texas', 'Texas']",29.9951063,-98.0914107
Texas,San Marcos,"FLOW Rainwater Systems, LLC",(512) 270-8026,,http://www.flowrainwater.com/,"1915 Mulberry Ct, San Marcos, TX 78666",4.7,16,"['Water storage solutions', 'Above-ground water tanks', 'Pioneer® Water Tanks', 'Rainwater harvesting systems', 'Irrigation storage', 'Well back-up tanks', 'Commercial water storage for fire protection', 'Zincalume steel', 'Aqualiner Fresh liner', 'Potable water storage', 'Non-potable water storage', '20-year limited warranty']",Authorized Pioneer® Water Tank dealer,"Landowners, Farmers, Ranchers, Business owners, Communities, Commercial customers","['Central Texas', 'Texas hill country', 'Texas']",29.8200278,-97.9765742
Texas,Austin,Cqure Water,(877) 693-2166,,http://www.cqurewater.com/,"11803 Oliver Cemetery Rd, Austin, TX 78736",5,25,"['Rainwater harvesting', 'Above-ground storage tanks', 'Well water storage', 'System design and installation', 'Maintenance', 'Monitoring', 'Rainwater harvesting', 'Water storage solutions']",BBB Accredited Business,"Homes, Ranches, Families","['Central Texas', 'Texas']",30.2323342,-97.9458574
Texas,Tye,"Sievers Poly Tanks, LLC",(325) 695-8700,,http://polytanksales.com/,"489 N Access Rd, Tye, TX 79563",4.7,12,"['plastic storage tank manufacturing', 'plastic storage tank sales', 'water storage tanks', 'rainwater harvesting tanks', 'Diesel Exhaust Fluid (DEF) tanks', 'cone bottom tanks', 'chemical tanks', 'double wall tanks', 'vertical tanks', 'horizontal tanks', 'elevated tanks', 'oilfield treater tanks', 'firefighting tanks', 'secondary containment tanks', 'bladder tanks', 'open top tanks', 'rectangular tanks', 'custom tanks', 'plastic welding', 'custom poly fabrication', 'custom tank molding', 'distribution of fittings', 'couplers', 'valves', 'SHURflo pumps', 'plastic storage tank sales', 'water storage tanks', 'rainwater harvesting tanks', 'Diesel Exhaust Fluid (DEF) tanks', 'double wall plastic tanks', 'chemical tanks', 'custom tanks']",,wholesale fuel distributors,[],32.4603538,-99.86277
Texas,Ingram,TX Rainwater Systems & Legacy Water Storage,(830) 430-9844,,http://www.legacywaterstorage.com/,"3152 Junction Hwy, Ingram, TX 78025",5,1,"['Water storage tanks', 'Seamless installation', 'Standard accessories', 'Commercial upgrades', 'Custom tank colors', 'ZINCALUME® Steel with Activate® technology', '200% more corrosion resistance', 'AQUALINER® Fresh antimicrobial tank liner', 'BPA-Free liner', 'NSF-61 certified liner', 'PIONEER V-LOCK® tank wall profile', 'Heavy-duty roof truss system', 'Corrugated steel tank wall strength', '20-year warranty']","NSF-61, BPA-Free",Commercial,[],30.073653,-99.224406
Texas,San Marcos,Rainwater Collection Tanks,(877) 223-7784,,https://rainwatercollectortanks.com/,"1600 Clovis Barker Rd #209, San Marcos, TX 78666",,,"['Rainwater collection', 'Rainwater storage', 'Smart Water Savers', 'Pioneer Water Tanks', 'Rooftop rainwater harvesting', '1.5MM water flow slots', 'Corrugated tank roof collection', 'Low-profile concave tank roofs', 'UV-stabilized Polyethylene', 'Food-grade materials', 'Increased rooftop rainwater collection']",,,[],29.8374063,-97.9534111
Texas,Bulverde,Rainwater Collection Concepts,(830) 252-8518,,http://www.rainwatercc.com/,"1410 Ridge Creek Ln, Bulverde, TX 78163",5,8,"['Rainwater harvesting system design', 'Rainwater harvesting system installation', 'Rainwater harvesting system maintenance', 'Above ground water storage tanks', 'Rainwater harvesting systems', 'Above ground water storage tanks']",,"Residential, Ranch, Commercial","['Fredericksburg', 'Texas']",29.7758581,-98.3466432
Texas,Round Mountain,Aqualine Water Tanks,(830) 201-3555,,https://www.aqualinewatertanks.com/,"13870 US-281 Bldg. 1, Round Mountain, TX 78663",4.9,10,"['Galvanized water tanks', 'Steel water tanks', 'Steel rainwater tanks', 'Metal water tanks', 'Steel water storage tanks for greenhouses', 'NFPA fire tanks', 'Commercial tank configuration', 'DuraCoat color coating', 'Rock cladding', 'Wood cladding', 'Project design', 'Specification', 'Project execution', 'High-strength G115 steel', 'Overlapping seams', 'Engineered designs', 'Bartlett BPA-free potable liner', 'NSF certified potable liner', 'Three roof styles', 'DuraCoat color coating', 'Rock cladding', 'Wood cladding', '20-year warranty']","NSF certified, BPA free","Residential, Commercial, Greenhouses","['Central Texas Hill Country', 'Texas']",30.4687123,-98.3258746
Texas,Austin,Capitol Water Tanks,(512) 494-4037,,https://www.capitolwatertanks.com/,"501 W Powell Ln #207, Austin, TX 78753",,,"['Water storage tank supply', 'Engineering', 'Water storage tank installation', 'Water storage tank maintenance', 'Permitting', 'Tank accessories', 'Pump systems', 'Engineered fire protection plans', 'Polyethylene water storage tanks', 'Galvanized metal water storage tanks', 'Corrugated metal liner tanks', 'Fiberglass water storage tanks', 'Modular water storage tanks', 'Rainwater harvesting systems', 'AC condensate recovery', 'Fire protection']","NFPA 22 Certified, NSF-61 certified, FDA-Approved, BPA-free, USDA approved, AWWA approved, TCEQ compliant","Residential, Commercial",['Texas'],30.3484448,-97.7064034
Texas,Wimberley,"RainKeepers, LLC",(512) 537-8537,,http://www.rainkeepers.com/,"13501 Ranch Rd 12 #103, Wimberley, TX 78676",5,15,"['Site work', 'Tank installation', 'Pump and filter/UV installation', 'Electrical connections', 'Plumbing connections', 'Standalone rainwater collection system installation', 'Hybrid system installation', 'Seamless gutter installation', 'Potable systems', 'Non-potable systems', 'Seamless gutters (5"" & 6"" K-style', '6"" half-round', '6"" seamless box gutters)', 'UV installation']",,Residential,"['Austin', 'Wimberley', 'Canyon Lake', 'San Antonio', 'Fredericksburg', 'Texas Hill Country']",29.9949752,-98.0929169
Texas,Boerne,Pioneer Water Tanks,(830) 331-7330,,https://pioneerwatertanksamerica.com/tanks-alot/,"39332 Frontage Rd, Boerne, TX 78006",5,1,"['rainwater collection', 'rainwater harvesting', 'water storage', 'greywater', 'fire protection water storage', 'AQUALINER® Fresh antimicrobial tank liner', 'PIONEER V-LOCK® tank wall profile', 'heavy-duty roof truss system', '20-year conditional warranty', 'standard accessories and commercial upgrades']","ARCSA Accredited Professional, NSF-61","homes, businesses, ranches, retail centers, RV parks, families","['Texas', 'Terlingua', 'Texas', 'San Antonio', 'Menard', 'Texas']",29.82328,-98.756721
Texas,Dripping Springs,Harvest Rain,(512) 645-2955,,http://www.harvestrain.com/,"169 Russell Ln, Dripping Springs, TX 78620",4.8,45,"['Rainwater system design', 'Irrigation systems', 'Potable water supply systems', 'System planning and build', 'Rainwater system design', 'Irrigation', 'Potable supply']",,,['Hill Country'],30.2087105,-98.1211131
Texas,Round Mountain,Rainsaver Harvesting,(830) 347-8855,,https://rainsaverharvestingtx.com/?utm_medium=organic&utm_source=gmb&utm_campaign=main,"13870 US-281 Bldg. 4, Round Mountain, TX 78663",5,4,"['Turn-key rainwater collection system installation', 'Rainwater system design and calculation for potable use', 'Pipe conveyance / water transfer piping installation', 'Filtering equipment installation', 'Pad and tank installation', 'Warranty and maintenance', 'Potable rainwater harvesting system design', 'Roof capture calculation using annual rainfall data', 'Concrete and gravel tank foundation installation']",,"Residential households, Limited irrigation","['Hill Country', 'Central Texas', 'Texas']",30.4691771,-98.3238938
Texas,Luling,Olympic Rainwater,(830) 865-6270,,https://www.olyrain.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=4460485583334866987,"115 E Davis St, Luling, TX 78648",5,1,"['Whole-house potable rainwater systems', 'Rainwater collection systems', 'Rainwater storage tanks', 'System design', 'Installation', 'System service and maintenance', 'Rainwater harvesting education', 'Potable rainwater systems', 'Design for remote areas', 'Systems used to fight forest fires', 'Systems to grow crops', 'Mitigate urban stormwater runoff', 'Low-maintenance systems', 'Antimicrobial liner with silver ions', 'Authorized dealer of Pioneer Water Tanks USA']",NSF/ANSI 61,"Conservation-minded families, Businesses, Clients in remote areas","['Luling', 'Texas', 'Texas Hill Country']",29.6823599,-97.6547898
Texas,Houston,Broussard Water Management Products,(281) 381-8715,,http://www.broussardwatermanagementproducts.com/,"3890 North Fwy Suite B, Houston, TX 77022",5,1,"['Stormwater management systems', 'Water and wastewater storage solutions', 'FRP grating', 'FRP stair treads', 'Handrails', 'Structural system solutions', 'FRP design and engineering support', 'Break tanks', 'AWWA D12-121 tanks', 'Molded FRP grating', 'FRP stair treads', 'Hand rails', 'Structural shapes', 'FRP design and engineering support', 'Break tanks', 'AWWA D12-121 tanks']",,,[],29.8213156,-95.3774189
Texas,Sealy,Omi Rain Tanks,(346) 432-7873,,https://www.omiraintanks.com/contact,"3137 TX-36, Sealy, TX 77474",,,"['stainless steel tanks', 'rain water systems', 'rainwater harvesting', 'tank building', 'stainless steel tanks', 'tank building', 'rainwater harvesting']",,,"['Sealy', 'Texas']",29.8180062,-96.1658176
Texas,Melissa,Enviro-Logix Industries llc,(469) 576-0867,,http://www.enviro-logix-ind.com/,"6527 N McDonald St, Melissa, TX 75454",2,8,"['Rainwater harvesting systems', 'Rainwater system installation for potable use', 'Garden and yard irrigation systems', 'Agricultural rainwater systems', 'Home water supply systems (laundry', 'toilets', 'showering', 'drinking)', 'Potable rainwater systems', 'Custom rainwater harvesting systems', 'Sanitary rainwater systems']",,"Residential, Agriculture, Gardening","['Melissa', 'Texas', 'Texas']",33.2617172,-96.5938084
Texas,Wimberley,"Rainy Day Systems, LLC",(512) 376-0097,,http://www.rainydaysystems.com/,"901 Red Hawk Rd, Wimberley, TX 78676",4.6,10,"['rainwater harvesting system installation', 'rain harvesting solutions', 'rainwater collection tank installation', 'UV light system repair', 'pump installation and repair', 'sustainable water solutions', 'eco-friendly water systems', 'cost-effective water solutions', 'innovative water systems', 'tailored systems for environmentally conscious individuals']",,"rural homeowners, ranchers, environmentally conscious individuals","['Wimberley', 'Hays County', 'Blanco County', 'Comal County', 'Caldwell County', 'Burnet County', 'Bexar County']",30.0045856,-98.0472077
Texas,San Marcos,Texas Water Tanks,(512) 667-6451,,https://txwatertanks.com/,"1600 Clovis Barker Rd #209, San Marcos, TX 78666",,,"['water storage tanks', 'water storage systems', 'tank liners', 'AQUALINER® Fresh tank liner', 'potable water storage', 'clean water storage solutions', 'large-capacity water storage tanks', 'AQUALINER® Fresh tank liner', 'BPA-free', 'NSF-61 Certified', 'antimicrobial technology']","NSF-61 Certified, BPA-free",,[],29.8373631,-97.9534608
Texas,Spring Branch,"Texas Land Authority - Land Clearing, Rainwater Harvesting, Rain Tanks",(210) 760-4435,,http://www.texaslandauthority.com/,"123 Spring Branch Rd, Spring Branch, TX 78070",,,"['Rainwater collection system installation', 'Water tank installation', 'Pad site preparation', 'Excavation', 'Trenching', 'Plumbing', 'Electrical work', 'Water filtration system installation', 'System servicing', 'Estimates', 'Food-grade rainwater tanks', 'Aqualine corrugated steel metal water tanks', 'Eduraplas polymer plastic water tanks', 'Galvanized water tanks', 'Steel water tanks', 'Steel water storage tanks for greenhouses', 'NFPA fire tanks', 'Polymer water tanks with UV protection', 'Water filtration systems']",,"Homeowners, Greenhouses","['Boerne', 'Spring Branch', 'Fredericksburg', 'Marble Falls', 'San Antonio', 'Texas Hill Country']",29.8704458,-98.409774
Texas,San Marcos,Well Water Tanks,(877) 223-7784,,https://wellwatertanks.com/,"1600 Clovis Barker Rd #209, San Marcos, TX 78666",,,"['Deliver and install water storage solutions', 'Water well tanks sales', 'After-sales service', 'Local dealer-direct network', 'AQUALINER® Fresh tank liner', 'Embedded antimicrobial technology', 'PIONEER V-LOCK® tank profile', 'Corrugated ZINCALUME® Steel', '20-year warranty']","NSF-61, BPA-free",,[],29.8374063,-97.9534111
Texas,Spring Branch,Texas Drought Solutions,(830) 885-2104,,https://texasdroughtsolutions.com/,,5,6,"['Rainwater collection', 'Storage tanks', 'Water catchment solutions', 'Sustainable water management systems', 'Customized drainage solutions', 'Rainwater collection', 'Rainwater storage tanks', 'Water catchment solutions', 'Sustainable water management systems', 'Customized drainage solutions', 'Quality workmanship']",,,"['Texas', 'Spring Branch']",33.076882,-90.7521999
Texas,San Antonio,Pedraza Water Company,(210) 273-0562,,https://pedrazawater.com/,,,,"['rainwater harvesting system design', 'permitting', 'site preparation', 'installation', 'maintenance and support', 'inspections', 'routine cleaning', 'rainwater harvesting systems', 'water storage solutions', 'tank installation']",,"Residential, Commercial",['South Texas'],31.4204208,-101.7873554
Texas,Uvalde,Sanford Water Works,(830) 376-6980,,https://www.sanfordwaterworks.com/,"4419 E Main St, Uvalde, TX 78801",4.7,54,"['water treatment', 'water testing and analysis', 'water purification', 'irrigation system design', 'water wells and pumps', 'solar-powered pumps', 'booster pumps', 'submersible pumps', 'rain catchment', 'water storage', 'problem water', 'custom irrigation systems', 'solar-powered pumps', 'booster pumps', 'submersible pumps', 'rain catchment']",licensed water professionals,"Residential, Commercial, Industrial","['Uvalde', 'TX', 'Castroville', 'TX', 'Southwest Texas', 'South Texas']",29.2488498,-99.7362289
Texas,Spicewood,Austin Rainwater Pros,(512) 730-0823,,https://www.austinrainwaterpros.com/,,,,"['rainwater harvesting', 'turn-key systems for irrigation', 'turn-key systems for potable water', 'turn-key systems for fire protection', 'gutters', 'roofs', 'tanks', 'filtration', 'landscaping', 'irrigation & drainage', 'excavation services', 'rainwater harvesting', 'potable water systems', 'fire protection systems', 'gutters', 'roofs', 'tanks', 'filtration']",,,"['Texas', 'Spicewood', 'TX']",30.8077614,-97.9504385
Texas,Dripping Springs,Lakota Water Company,(877) 652-5682,,http://www.lakotawatercompany.com/,,,,"['Rainwater collection system design', 'Rainwater collection system installation', 'Rainwater collection system design', 'Rainwater collection system installation']",,"Yard irrigation, Gardening, Water for livestock, Commercial, Industrial, Household",[],32.7412686,-96.846295
Texas,Amarillo,Amarillo Tanks,(806) 322-1478,,https://www.amarillotanks.com/,"103 S Houston St, Amarillo, TX 79102",5,1,['Steel tank manufacturing'],,,[],35.2102595,-101.82027
Texas,Texas,Rain Ranchers,(940) 577-2678,,https://www.rainranchers.com/,,5,2,"['Rainwater harvesting system design', 'Rainwater harvesting system installation', 'Tank systems', 'Filtration systems', 'Disinfection', 'Low-maintenance tank systems', 'Longevity-focused design', 'Rainwater collection for irrigation and landscaping', 'Potable conversion via filtration and disinfection', 'Reducing flooding and erosion']",,"Residential, Homeowners, Agricultural, Landscaping",['Texas'],31.4197143,-98.1433216
Texas,Fort Worth,Urban Water Management,(817) 903-1786,,http://www.urbanwatermanagement.com/,"9100 NW US Hwy 287, Fort Worth, TX 76131",,,"['Water storage tanks', 'Rainwater harvesting', 'Irrigation', 'Drip systems', 'Smart sprinklers', 'Drainage systems', 'French drains', 'Swales', 'Sump pump installations', 'System design', 'Installation', 'Maintenance', 'Property assessments', 'Tailored system design', 'Rainwater harvesting', 'Drip systems', 'Smart sprinklers', 'French drains', 'Swales', 'Sump pump installations']",,"Homeowners, Property managers, Veterans, First responders",['DFW'],32.7430719,-97.4242585
Texas,Amarillo,New Vision Seamless Gutters,(806) 517-0533,,http://newvisionexteriors.com/,"2930 S Western St, Amarillo, TX 79109",5,42,"['Gutter installation', 'Window cleaning', 'Junk removal', 'Vinyl gutters', 'Aluminum gutters', 'Steel gutters', 'Copper gutters', 'Gutter guards', 'Gutter cleaning']",,Residential,"['Amarillo', 'Texas']",35.1807627,-101.8841666
Texas,Grand Prairie,Carver Sales,(817) 477-4840,,http://www.carversales.com/,,,,"[""Manufacturers' representatives"", 'Spray nozzles', 'Eductors', 'Roto-molded tanks', 'Containment tank solutions', 'Spray nozzles', 'Eductors', 'Rotationally molded tanks', 'Containment tank solutions', 'Oil and gas industry products', 'Chemical industry products']",,"Oil and gas companies, Chemical companies, Service companies","['Grand Prairie', 'Texas', 'Oklahoma', 'Louisiana', 'Arkansas']",31.4197143,-97.702017
Texas,Midland,Sims Plastics,(432) 684-7225,,https://simsplastics.com/locations-midland/,"2700 W Front St, Midland, TX 79701",4.7,46,['project solutions'],,"customers, job applicants","['Midland', 'Texas']",31.9833774,-102.0992725
Texas,Midland,"Water Runner, LLC",(432) 661-3768,,https://waterrunner.com/,"5112 N County Rd 1150, Midland, TX 79705",4.9,67,"['Bulk water delivery', 'Drinking water delivery', 'R.O. water delivery', 'Deionized water delivery', 'Emergency water services', 'Tank sales', 'Tank rentals', 'Tank servicing', 'R.O. water station', 'Drinking water', 'R.O. water', 'Deionized water', 'Water supply for gas plants', 'Rig sites', 'Man camps', 'Crypto mining', 'Field offices', 'Swimming pools', 'Emergency water for hospitals', 'Clinics', 'Dialysis centers', 'Restaurants', 'Communities', 'Bulk drinking water storage tanks']",,"Communities, Businesses, Individuals, Hospitals, Clinics, Dialysis centers, Restaurants, Gas plants, Rig sites, Man camps, Crypto mining operations, Field offices, Commercial customers, Residential customers, Rural homes","['Permian Basin', 'Texas']",32.0683747,-102.0274411
Texas,Midland,Ace Technical,(432) 570-9995,,http://acetechtexas.com/,"2403 S Co Rd 1110 lot a, Midland, TX 79706",5,1,"['Water treatment', 'Water softener systems', 'Reverse osmosis drinking systems', 'Well water treatment', 'Sale', 'Service', 'Rentals', 'Water softener systems', 'Reverse osmosis drinking systems', 'Well water treatment']",Texas Water Quality Association,"Homes, Businesses","['Midland', 'Texas', 'Odessa', 'Texas']",32.0023213,-101.9385378
Texas,Austin,Innovative Water Solutions LLC,(512) 490-0932,,https://www.watercache.com/,"501 W Powell Ln #206, Austin, TX 78753",4.2,39,"['rainwater harvesting systems', 'rainwater collection for irrigation/potable/detention', 'graywater reuse systems', 'drainage solutions', 'gutter installation', 'gutter repair', 'gutter cleaning', 'irrigation system installations', 'irrigation retrofits', 'irrigation service visits', 'irrigation audits', 'engineering design and consulting', 'installation and construction of water conservation/stormwater/auxiliary water systems', 'DIY packaged RAINCACHE systems (500-2500 gallon)', 'service maintenance inspection testing', 'rainwater harvesting', 'graywater reuse', 'drainage solutions', 'stormwater management', 'stormwater green infrastructure', 'water conservation', 'auxiliary water solutions']","Texas Licensed Engineer (#99248), Professional Engineering Firm (F-11414), ASSE International / ARCSA Certified Rainwater Installer/Designer (#44057), Water Treatment Specialist (WT0005302), Licensed Irrigator (LI0029801), OSHA trained field crews","Homeowners, Home Builders, General Contractors, Architects, Engineers, Trade Contractors, Real Estate Agents, Property Management Companies, Developers","['Austin', 'Texas']",30.348424,-97.706377
Texas,Boerne,H.W. Schwope & Sons,(830) 249-2948,,https://www.schwopeandsons.com/,"504 Johns Rd, Boerne, TX 78006",4.3,42,"['Water well drilling', 'Water well service', 'New well construction', 'Well repair', 'Pump installation', 'Well equipment service', 'Residential wells', 'Municipal wells', 'Commercial wells', 'Agricultural wells']","Licensed through the Texas Department of Licensing and Regulation, Insured, Bonded","Residential, Municipal, Commercial, Agricultural","['Kendall County', 'Comal County', 'Kerr County', 'Gillespie County', 'Bandera County']",29.7954034,-98.7407055
Texas,Austin,CTX Rainwater Harvest & Irrigation,(512) 925-9797,,http://ctxrainwater.com/,"440 Manchester Ln, Austin, TX 78737",,,"['Rainwater harvesting system design', 'Professional installation', 'Maintenance and repairs', 'Initial consultation', 'Custom builds', 'Rainwater tanks', 'Filtration units', 'Custom rainwater collection solutions', 'Tank-to-tap systems', 'Domestic potable systems (primary drinking source)', 'Whole-home and building supply tanks', 'Local expertise in Austin/Central Texas climate and water conservation', 'Sustainable solutions']",,"Homes, Businesses, Residents","['Austin', 'Central Texas']",30.1959156,-97.9900909
Texas,Uvalde,Uvalco Supply,(830) 278-7125,,http://www.uvalco.com/,"2521 E Main St, Uvalde, TX 78801",4.6,42,"['ranch supplies', 'fencing supplies', 'steel supplies', 'contractor supplies', 'fence wire sales', 'deer blind sales', 'delivery', 'installation recommendations', 'fence wire', 'fencing', 'deer blinds', 'ranch supplies', 'steel supply']",,"ranches, contractors","['Uvalde', 'Boerne', 'Hondo', 'Texas']",29.224465,-99.7606019
Texas,Dripping Springs,Land Water Wildlife LLC,(512) 565-0875,,http://landwildlifewater.com/,"16299 Fitzhugh Rd, Dripping Springs, TX 78620",,,"['rainwater tanks', 'native plant landscaping', 'rain gardens', 'native wildlife management', 'rainwater harvesting systems', 'butterflies', 'songbirds', 'white-tail deer']",,landowners,[],30.2461604,-98.0489478
Texas,Dripping Springs,Lakota Tank Company,(877) 652-5682,,https://lakotatankcompany.com/,,4.5,13,"['Water storage tanks', 'Tank selection and consultation', 'Installation', 'Custom sizes and configurations', 'Financing options', 'Polyethylene tanks', 'Corrugated metal tanks', 'Fiberglass tanks', 'Rainwater harvesting', 'Fire protection water tanks', 'Irrigation', 'Potable water supply', 'Emergency preparedness', 'Livestock water']",,"Residential, Commercial, Agricultural, Homeowners, Businesses, Farms and ranches",[],31.1689103,-100.0768425
Texas,Bulverde,Holden Rainwater,(830) 376-5011,,https://www.holdenrainwater.com/,,5,4,"['rainwater harvesting system design', 'rainwater harvesting system construction', 'installation', 'maintenance', 'consultation', 'system planning', 'rainwater catch calculations', 'troubleshooting', 'equipment replacement', 'coordination with builders', 'sustainable rainwater harvesting', 'potable rainwater systems']",ARCSA Accredited Professional,"industrial, commercial, residential","['Central Texas', 'Bulverde', 'Cotulla', 'Blanco', 'Wimberley', 'Texas']",29.7950636,-99.0858195
Texas,Arlington,The Gutter Service,(682) 552-9059,,http://www.thegutterservice.com/,"2112 Barton Dr, Arlington, TX 76010",4.4,36,"['Seamless gutter installation', 'Gutter installation', 'Gutter cleaning', 'Gutter repair', 'Gutter maintenance', 'Leaf guard installation', 'French drain installation', '5-inch gutters', '6-inch gutters', 'Aluminum gutters', 'Copper gutters', 'Half-round gutters', 'K-style gutters', 'Box gutters']",,Homeowners,['Arlington'],32.7181695,-97.0729615
Texas,Texas,Founders Rainwater,(512) 270-9971,,https://foundersrain.com/,,,,"['Designing real wood water tanks', 'Building real wood water tanks', 'Installing real wood water tanks', 'Tank fabrication', 'Rainwater harvesting systems', 'Tank sizing consultation', 'Real Wood Water Tanks', 'Tongue-and-groove Eastern Red Juniper staves', 'Pre-treated wood with water-repellent natural oil stain', 'NSF-certified tank liner', 'Vented galvalume metal roof', 'Galvanized metal bands', 'Reinforced concrete foundation', 'Anchored wood staves', '4"" PVC inlet pipe', '4"" PVC overflow pipe', 'Locally sourced components', 'Made in the USA']",NSF-certified tank liner,"Residential, Commercial, Homeowners",['Texas'],31.1045411,-96.9665835
Texas,Robinson,Aqua Werx Seamless Gutters,(254) 855-6678,,http://www.aquawerxgutters.com/,"605 Hoffmeyer Ln, Robinson, TX 76706",5,245,"['gutter installation', 'seamless gutters (5-inch and 6-inch)', 'property exterior assessments', 'estimates and measurements', 'downspout placement planning', 'final walkthroughs', 'builder coordination for new construction', 'seamless 5-inch and 6-inch gutters', 'new construction gutter installations', 'builder coordination', 'property exterior assessment and measurements', 'addressing rotted fascia', 'roof repairs', 'and foundation concerns before installation']",,"Homeowners, Home builders","['Waco', 'Texas', 'Central Texas']",31.465852,-97.147136
Texas,Lorena,Gutter Titan Seamless Gutters,(254) 537-3469,,https://www.guttertitan.com/,"3089 Pilgrim Ln, Lorena, TX 76655",4.9,76,"['Custom on-site seamless gutter installation', 'Gutter guard installation', 'Gutter cleaning', 'Rainwater collection', 'Seamless gutters', 'Custom on-site fabrication', 'Gutter guards', 'Rainwater collection', 'Over 30 colors', '25 Year Workmanship Warranty']","Licensed, Insured",Homeowners,"['Waco', 'Texas', 'Central Texas']",31.3961645,-97.2428889
Texas,San Angelo,"American Sales & Service, Inc",(325) 658-5824,,http://americansalesandservice.com/,"3802 Devonian Dr, San Angelo, TX 76903",4.8,14,[],,,"['San Angelo', 'Texas']",31.4228312,-100.4442846
Texas,Fredericksburg,Hill Harvest Rainwater,(830) 992-1323,,https://hhrainwater.com/,,,,"['Aqualine galvanized steel water tanks', 'Turnkey rainwater harvesting systems', 'Potable system installations', 'Non-potable system installations', 'Onsite water storage for fighting fires (FDC)', 'Water tanks for low GPM ground water', 'Storm water detention systems', 'Water pump installation', 'Pressure tank installation', 'Sediment filter installation', 'Carbon filter installation', 'UV disinfection installation', 'Aqualine water tanks', 'American-made galvanized steel', 'Bartlett liners', 'Tank roof options (dome', '10 degree', '30 degree)', 'Tank sizes 1', '500–65', '000 gallons', '20-year warranty']",NSF/ANSI Standard 53,"Potable applications, Non-potable applications, Onsite water storage for fighting fires, Water tanks for low GPM ground water, Storm water detention",[],30.5307125,-99.5504204
